27/8.1.0; 314dpi; 1080x1826; motorola; Moto G (5S); montana; qcom
27/8.1.0; 314dpi; 1080x1920; Infinix; Infinix X572; Infinix-X572; mt6735
27/8.1.0; 314dpi; 1080x1920; samsung; SM-G610M; on7xelte; samsungexynos7870
27/8.1.0; 320dpi; 1200x1920; samsung; SM-P585M; gtanotexllte; samsungexynos7870
27/8.1.0; 320dpi; 720x1187; LGE; LG-M200; lv3; lv3
27/8.1.0; 320dpi; 720x1193; LGE; LG-M250; mlv5; mlv5
27/8.1.0; 320dpi; 720x1193; LGE; LM-X220PM; mcv1s; mcv1s
27/8.1.0; 320dpi; 720x1195; LGE; LM-X510WM; lv7; lv7
27/8.1.0; 320dpi; 720x1280; HMD Global; TA-1032; NE1; mt6735
27/8.1.0; 320dpi; 720x1280; samsung; SM-J710F; j7xelte; samsungexynos7870
27/8.1.0; 320dpi; 720x1344; BLU; Studio Mega; S910Q; mt6580
27/8.1.0; 320dpi; 720x1344; Positivo; Twist 2 Pro; S532; sp7731e_fs286
27/8.1.0; 320dpi; 720x1344; Vodafone; VFD 720; VFD720; mt6739
27/8.1.0; 320dpi; 720x1344; WIKO; W_P200; W_P200; mt6739
27/8.1.0; 320dpi; 720x1344; itel; itel S33; itel-S33; mt6580
27/8.1.0; 320dpi; 720x1351; LGE; LM-X420; mmh4; mmh4
27/8.1.0; 320dpi; 720x1352; TCL; 5052D; A3A; mt6739
27/8.1.0; 320dpi; 720x1352; asus; ASUS_X018D; ASUS_X018_4; mt6755
27/8.1.0; 320dpi; 720x1416; WIKO; View2 Go; W-P220; qcom
27/8.1.0; 320dpi; 720x1424; BLU; Vivo XI; V0330WW; mt6762
27/8.1.0; 320dpi; 720x1424; Droi; One Max; One_Max; mt6763
27/8.1.0; 320dpi; 720x1424; Droi; One Pro; One_Pro; mt6763
27/8.1.0; 320dpi; 720x1436; samsung; SM-M105M; m10lte; samsungexynos7870
27/8.1.0; 320dpi; 720x1480; samsung; SM-J610G; j6primelte; qcom
27/8.1.0; 320dpi; 720x1520; BLU; Vivo XI; V0330WW; mt6762
27/8.1.0; 320dpi; 720x1520; vivo; V1818A; PD1818; qcom
27/8.1.0; 345dpi; 1080x1920; samsung; SM-G610M; on7xelte; samsungexynos7870
27/8.1.0; 350dpi; 1080x1920; Xiaomi; MI 5X; tiffany; qcom
27/8.1.0; 360dpi; 1080x1920; motorola; Moto G (5); cedric; qcom
27/8.1.0; 360dpi; 720x1280; asus; ASUS_X00ID; ASUS_X00IDB; qcom
27/8.1.0; 360dpi; 720x1332; Xiaomi; Redmi 6A; cactus; mt6762m
27/8.1.0; 360dpi; 720x1332; Xiaomi; Redmi S2; ysl; qcom
27/8.1.0; 360dpi; 720x1372; samsung; SM-J415G; j4primelte; qcom
27/8.1.0; 360dpi; 720x1434; HUAWEI; COL-L29; HWCOL; kirin970
27/8.1.0; 375dpi; 1080x1807; motorola; Moto G (5); cedric; qcom
27/8.1.0; 384dpi; 1080x1805; motorola; Moto G (5S) Plus; sanders_nt; qcom
27/8.1.0; 384dpi; 1080x1920; samsung; SM-J730G; j7y17lte; samsungexynos7870
27/8.1.0; 399dpi; 1080x1920; motorola; Moto G (5); cedric; qcom
27/8.1.0; 400dpi; 1080x1920; samsung; SM-G610M; on7xelte; samsungexynos7870
27/8.1.0; 408dpi; 1080x1920; Xiaomi; Mi A1; tissot_sprout; qcom
27/8.1.0; 408dpi; 1080x2038; Ulefone; Power_5; Power_5; mt6763
27/8.1.0; 408dpi; 1080x2158; Xiaomi; Mi A2 Lite; daisy_sprout; qcom
27/8.1.0; 408dpi; 1080x2158; asus; ASUS_A001D; ASUS_A001D_1; qcom
27/8.1.0; 408dpi; 1080x2158; asus; ASUS_A001D; ASUS_A001D_2; qcom
27/8.1.0; 408dpi; 1080x2160; Xiaomi; Redmi Note 6 Pro; tulip; qcom
27/8.1.0; 408dpi; 1080x2222; HUAWEI; JSN-L23; HWJSN-H; kirin710
27/8.1.0; 411dpi; 1080x1920; motorola; Moto G (5) Plus; potter_nt; qcom
27/8.1.0; 411dpi; 1080x1920; motorola; Moto G (5S); montana; qcom
27/8.1.0; 411dpi; 1080x1920; samsung; SM-G610F; on7xelte; samsungexynos7870
27/8.1.0; 420dpi; 1080x1620; BlackBerry; BBB100-1; bbb100; qcom
27/8.1.0; 420dpi; 1080x1794; Google; Pixel; sailfish; sailfish
27/8.1.0; 420dpi; 1080x1920; BlackBerry; BBD100-1; bbd100; qcom
27/8.1.0; 420dpi; 1080x1920; samsung; SM-G610F; on7xelte; samsungexynos7870
27/8.1.0; 420dpi; 1080x2034; LGE; LM-Q610(FGN); cv5a; cv5a
27/8.1.0; 420dpi; 1080x2094; samsung; SM-N960U; crownqltesq; qcom
27/8.1.0; 420dpi; 1080x2262; samsung; SM-M305M; m30lte; samsungexynos7885
27/8.1.0; 422dpi; 1080x1920; motorola; XT1802; sanders; qcom
27/8.1.0; 430dpi; 1080x1920; LENOVO; Lenovo K33b36; K33b36; qcom
27/8.1.0; 432dpi; 1080x1790; motorola; Moto G (4); athene_f; qcom
27/8.1.0; 432dpi; 1080x1790; motorola; Moto G (5S) Plus; sanders_nt; qcom
27/8.1.0; 440dpi; 1080x1788; Sony; Xperia Z1; honami; qcom
27/8.1.0; 443dpi; 1080x1920; motorola; Moto G (5) Plus; potter_nt; qcom
27/8.1.0; 443dpi; 1080x1920; samsung; SM-G610M; on7xelte; samsungexynos7870
27/8.1.0; 480dpi; 1080x1826; samsung; SM-G900M; klte; qcom
27/8.1.0; 480dpi; 1080x1920; Xiaomi; Redmi Note 4; mido; qcom
27/8.1.0; 480dpi; 1080x1920; ZUK; Z2 Pro; z2_row; qcom
27/8.1.0; 480dpi; 1080x1920; asus; ASUS_Z00UD; ASUS_Z00U; qcom
27/8.1.0; 480dpi; 1080x2016; CUBOT; CUBOT_POWER; CUBOT_POWER; mt6763T
27/8.1.0; 480dpi; 1080x2016; LGE; LM-Q610.FGN; mcv5a; mcv5a
27/8.1.0; 480dpi; 1080x2016; OPPO; CPH1859; CPH1859; mt6771
27/8.1.0; 480dpi; 1080x2016; Ulefone; Power_5; Power_5; mt6763
27/8.1.0; 480dpi; 1080x2016; ulefone; Power_3S; Power_3S; mt6763
27/8.1.0; 480dpi; 1080x2040; nubia; NX611J; NX611J; qcom
27/8.1.0; 480dpi; 1080x2102; A-gold; Z2_PRO; Z2_PRO; mt6771
27/8.1.0; 480dpi; 1080x2102; Multilaser; MS80X; ML-TI0D-MS80X; qcom
27/8.1.0; 480dpi; 1080x2102; Ulefone; Armor_6; Armor_6; mt6771
27/8.1.0; 480dpi; 1080x2111; samsung; SM-M205M; m20lte; samsungexynos7885
27/8.1.0; 480dpi; 1080x2116; HUAWEI; EML-L29; HWEML; kirin970
27/8.1.0; 480dpi; 1080x2118; samsung; SM-M305M; m30lte; samsungexynos7885
27/8.1.0; 480dpi; 1080x2136; DOOGEE; N10; Y7; s9863a1h10
27/8.1.0; 480dpi; 1080x2136; OPPO; CPH1819; CPH1819; mt6771
27/8.1.0; 480dpi; 1080x2222; HUAWEI; JKM-LX3; HWJKM-H; kirin710
27/8.1.0; 480dpi; 1080x2244; HUAWEI; EML-L29; HWEML; kirin970
27/8.1.0; 480dpi; 1080x2316; vivo; vivo 1805; 1805; qcom
27/8.1.0; 480dpi; 1440x2416; Razer; Phone; cheryl; qcom
27/8.1.0; 503dpi; 1080x2030; Xiaomi; Redmi 5 Plus; vince; qcom
27/8.1.0; 520dpi; 1080x1764; motorola; Moto G (5S) Plus; sanders_nt; qcom
27/8.1.0; 540dpi; 1080x1758; motorola; Moto G (4); athene_f; qcom
27/8.1.0; 540dpi; 1080x1998; LGE; LM-Q610.FGN; mcv5a; mcv5a
27/8.1.0; 540dpi; 1080x2093; samsung; SM-M205M; m20lte; samsungexynos7885
27/8.1.0; 560dpi; 1440x2560; LeEco; LEX820; le_x2; qcom
28/9.0.0; 209dpi; 720x1417; samsung; SM-J600GT; j6lte; samsungexynos7870
28/9.0.0; 213dpi; 720x1416; samsung; SM-J415G; j4primelte; qcom
28/9.0.0; 240dpi; 1200x1848; samsung; SM-T510; gta3xlwifi; exynos7885
28/9.0.0; 240dpi; 1200x1848; samsung; SM-T515; gta3xl; exynos7885
28/9.0.0; 240dpi; 1200x1848; samsung; SM-T595; gta2xllte; qcom
28/9.0.0; 252dpi; 1080x1920; samsung; SM-G611MT; on7xreflte; samsungexynos7870
28/9.0.0; 267dpi; 720x1455; samsung; SM-J610G; j6primelte; qcom
28/9.0.0; 270dpi; 600x1151; DOOGEE; Y8; Y8; mt6739
28/9.0.0; 272dpi; 720x1403; motorola; moto g(7) power; ocean_t; qcom
28/9.0.0; 272dpi; 720x1439; HUAWEI; CLT-L29; HWCLT; kirin970
28/9.0.0; 273dpi; 720x1398; samsung; SM-J810M; j8y18lte; qcom
28/9.0.0; 274dpi; 720x1280; samsung; SM-J400M; j4lte; samsungexynos7570
28/9.0.0; 274dpi; 720x1358; motorola; moto g(6) play; aljeter; qcom
28/9.0.0; 274dpi; 720x1383; Xiaomi; Redmi 7; onc; qcom
28/9.0.0; 280dpi; 1200x1836; samsung; SM-T595; gta2xllte; qcom
28/9.0.0; 280dpi; 1396x720; samsung; SM-J610G; j6primelte; qcom
28/9.0.0; 280dpi; 720x1196; HMD Global; Nokia 2.1; E2M; qcom
28/9.0.0; 280dpi; 720x1280; Xiaomi; Redmi 3S; land; qcom
28/9.0.0; 280dpi; 720x1284; samsung; SM-J415G; j4primelte; qcom
28/9.0.0; 280dpi; 720x1382; samsung; SM-A105G; a10; exynos7885
28/9.0.0; 280dpi; 720x1396; samsung; SM-G9600; starqltechn; qcom
28/9.0.0; 280dpi; 720x1454; samsung; SM-J610FN; j6primelte; qcom
28/9.0.0; 280dpi; 720x1480; samsung; SM-G9600; starqltechn; qcom
28/9.0.0; 280dpi; 720x1480; samsung; SM-J600FN; j6lte; samsungexynos7870
28/9.0.0; 280dpi; 720x1480; samsung; SM-N950F; greatlte; samsungexynos8895
28/9.0.0; 280dpi; 720x1480; samsung; SM-N9600; crownqltechn; qcom
28/9.0.0; 288dpi; 1080x2106; Xiaomi; Redmi 6 Pro; sakura_india; qcom
28/9.0.0; 288dpi; 720x1194; Motorola; MotoG3; osprey_udstv; qcom
28/9.0.0; 288dpi; 720x1280; samsung; SM-J400M; j4lte; samsungexynos7570
28/9.0.0; 320dpi; 1080x1920; asus; ASUS_Z012DC; ASUS_Z012D; qcom
28/9.0.0; 320dpi; 720x1280; samsung; SM-J701M; j7velte; samsungexynos7870
28/9.0.0; 320dpi; 720x1362; HMD Global; Nokia 5.1 Plus; PDA_sprout; mt6771
28/9.0.0; 320dpi; 720x1370; samsung; SM-M105F; m10lte; samsungexynos7870
28/9.0.0; 320dpi; 720x1374; HUAWEI; COL-L29; HWCOL; kirin970
28/9.0.0; 320dpi; 720x1384; samsung; SM-G955F; dream2lte; samsungexynos8895
28/9.0.0; 320dpi; 720x1422; HUAWEI; JAT-L29; HWJAT-M; mt6765
28/9.0.0; 320dpi; 720x1422; HUAWEI; MRD-LX1N; HWMRD-M1; mt6761
28/9.0.0; 320dpi; 720x1436; samsung; SM-A105M; a10; exynos7885
28/9.0.0; 320dpi; 720x1439; HUAWEI; EML-L29; HWEML; kirin970
28/9.0.0; 320dpi; 720x1450; samsung; SM-A600FN; a6lte; samsungexynos7870
28/9.0.0; 320dpi; 720x1450; samsung; SM-G955F; dream2lte; samsungexynos8895
28/9.0.0; 320dpi; 720x1450; samsung; SM-J610G; j6primelte; qcom
28/9.0.0; 320dpi; 720x1460; HUAWEI; COL-L29; HWCOL; kirin970
28/9.0.0; 320dpi; 720x1480; samsung; SM-J600FN; j6lte; samsungexynos7870
28/9.0.0; 329dpi; 720x1359; motorola; motorola one; deen_sprout; qcom
28/9.0.0; 336dpi; 1080x1920; motorola; XT1792; montana; qcom
28/9.0.0; 345dpi; 1080x1816; motorola; moto x4; payton; qcom
28/9.0.0; 345dpi; 1080x2057; Xiaomi; POCOPHONE F1; beryllium; qcom
28/9.0.0; 352dpi; 1080x2114; samsung; SM-A530F; jackpotlte; samsungexynos7885
28/9.0.0; 360dpi; 1080x1920; motorola; XT1802; sanders; qcom
28/9.0.0; 360dpi; 1600x2452; samsung; SM-T725; gts4lv; qcom
28/9.0.0; 360dpi; 1600x2452; samsung; SM-T830; gts4lwifi; qcom
28/9.0.0; 360dpi; 1600x2526; samsung; SM-T835; gts4llte; qcom
28/9.0.0; 360dpi; 720x1358; samsung; SM-A105M; a10; exynos7885
28/9.0.0; 360dpi; 720x1372; samsung; SM-G9600; starqltechn; qcom
28/9.0.0; 360dpi; 720x1372; samsung; SM-J600F; j6lte; samsungexynos7870
28/9.0.0; 360dpi; 720x1399; samsung; SM-A205G; a20; exynos7885
28/9.0.0; 360dpi; 720x1446; samsung; SM-G950U1; dreamqlteue; qcom
28/9.0.0; 363dpi; 1080x1920; samsung; SM-N935F; gracerlte; samsungexynos8890
28/9.0.0; 371dpi; 1080x2231; Xiaomi; Mi MIX 3; perseus; qcom
28/9.0.0; 374dpi; 1080x2050; Xiaomi; MI 6X; wayne; qcom
28/9.0.0; 374dpi; 1080x2082; Xiaomi; Redmi Note 6 Pro; tulip; qcom
28/9.0.0; 374dpi; 1080x2230; Xiaomi; Mi MIX 3; perseus; qcom
28/9.0.0; 375dpi; 1080x2060; samsung; SM-G975F; beyond2; exynos9820
28/9.0.0; 375dpi; 1080x2074; Xiaomi; Mi A2 Lite; daisy_sprout; qcom
28/9.0.0; 380dpi; 1080x1920; OnePlus; ONEPLUS A3003; OnePlus3T; qcom
28/9.0.0; 380dpi; 1080x2147; OnePlus; ONEPLUS A6013; OnePlus6T; qcom
28/9.0.0; 384dpi; 1080x2046; Xiaomi; MI 8; dipper; qcom
28/9.0.0; 384dpi; 1080x2152; Xiaomi; MI 9; cepheus; qcom
28/9.0.0; 384dpi; 1080x2220; samsung; SM-A750G; a7y18lte; samsungexynos7885
28/9.0.0; 384dpi; 1080x2221; samsung; SM-A505G; a50; exynos9610
28/9.0.0; 396dpi; 1080x2132; Xiaomi; Redmi Note 7; lavender; qcom
28/9.0.0; 400dpi; 1080x1920; motorola; XT1802; sanders; qcom
28/9.0.0; 400dpi; 1080x2080; Xiaomi; MI 8 Lite; platina; qcom
28/9.0.0; 406dpi; 1080x2140; Xiaomi; Redmi Note 7; lavender; qcom
28/9.0.0; 408dpi; 1080x1798; Motorola; Moto G4; athene; qcom
28/9.0.0; 408dpi; 1080x1806; HUAWEI; DUK-L09; HWDUK; hi3660
28/9.0.0; 408dpi; 1080x1920; HUAWEI; VKY-L09; HWVKY; hi3660
28/9.0.0; 408dpi; 1080x1920; Xiaomi; MI 6; sagit; qcom
28/9.0.0; 408dpi; 1080x1920; asus; ASUS_Z01KD; ASUS_Z01KD_2; qcom
28/9.0.0; 408dpi; 1080x1920; motorola; Moto Z2 Play; albus; qcom
28/9.0.0; 408dpi; 1080x2032; HUAWEI; FIG-LX1; HWFIG-H; hi6250
28/9.0.0; 408dpi; 1080x2039; Xiaomi; MI 8; dipper; qcom
28/9.0.0; 408dpi; 1080x2040; Xiaomi; MI MAX 3; nitrogen; qcom
28/9.0.0; 408dpi; 1080x2049; HUAWEI; HMA-L29; HWHMA; kirin980
28/9.0.0; 408dpi; 1080x2060; HUAWEI; ANE-LX3; HWANE; hi6250
28/9.0.0; 408dpi; 1080x2068; HUAWEI; EVR-L29; HWEVR; kirin980
28/9.0.0; 408dpi; 1080x2139; HUAWEI; HRY-LX2; HWHRY-H; kirin710
28/9.0.0; 408dpi; 1080x2145; HUAWEI; LYA-L29; HWLYA; kirin980
28/9.0.0; 408dpi; 1080x2159; HUAWEI; EML-L09; HWEML; kirin970
28/9.0.0; 408dpi; 1080x2159; HUAWEI; EML-L29; HWEML; kirin970
28/9.0.0; 408dpi; 1080x2160; HUAWEI; BLA-L09; HWBLA; kirin970
28/9.0.0; 408dpi; 1080x2160; motorola; moto g(6) plus; evert; qcom
28/9.0.0; 408dpi; 1080x2265; HUAWEI; VOG-AL10; HWVOG; kirin980
28/9.0.0; 415dpi; 1080x2035; Xiaomi; POCOPHONE F1; beryllium; qcom
28/9.0.0; 420dpi; 1080x1794; Google; Pixel; sailfish; sailfish
28/9.0.0; 420dpi; 1080x1794; OnePlus; ONEPLUS A5000; OnePlus5; qcom
28/9.0.0; 420dpi; 1080x1794; motorola; Moto G5 (XT1672); cedric; qcom
28/9.0.0; 420dpi; 1080x1794; motorola; XT1683; potter; qcom
28/9.0.0; 420dpi; 1080x1920; HUAWEI; LON-L29; HWLON; hi3660
28/9.0.0; 420dpi; 1080x1920; OnePlus; ONEPLUS A3003; OnePlus3T; qcom
28/9.0.0; 420dpi; 1080x1920; motorola; Moto G5S (XT1792); montana; qcom
28/9.0.0; 420dpi; 1080x1920; motorola; XT1792; montana; qcom
28/9.0.0; 420dpi; 1080x1920; samsung; SM-A530F; jackpotlte; samsungexynos7880
28/9.0.0; 420dpi; 1080x1920; samsung; SM-G611M; on7xreflte; samsungexynos7870
28/9.0.0; 420dpi; 1080x1920; samsung; SM-J730F; j7y17lte; samsungexynos7870
28/9.0.0; 420dpi; 1080x1920; samsung; SM-J730GM; j7y17lte; samsungexynos7870
28/9.0.0; 420dpi; 1080x1920; samsung; SM-N950F; greatlte; samsungexynos8890
28/9.0.0; 420dpi; 1080x2034; LGE; LM-G810; betalm; betalm
28/9.0.0; 420dpi; 1080x2042; samsung; SM-G973U1; beyond1q; qcom
28/9.0.0; 420dpi; 1080x2065; HMD Global; Nokia 7.1; CTL_sprout; qcom
28/9.0.0; 420dpi; 1080x2094; samsung; SM-G955W; dream2qltecan; qcom
28/9.0.0; 420dpi; 1080x2094; samsung; SM-G960F; starlte; samsungexynos9810
28/9.0.0; 420dpi; 1080x2094; samsung; SM-G960U; starqltesq; qcom
28/9.0.0; 420dpi; 1080x2094; samsung; SM-G965W; star2qltecs; qcom
28/9.0.0; 420dpi; 1080x2094; samsung; SM-N950U1; greatqlteue; qcom
28/9.0.0; 420dpi; 1080x2129; samsung; SM-M205F; m20lte; exynos7885
28/9.0.0; 420dpi; 1080x2131; samsung; SM-A305G; a30; exynos7885
28/9.0.0; 420dpi; 1080x2181; samsung; SM-G965U1; star2qlteue; qcom
28/9.0.0; 420dpi; 1080x2181; samsung; SM-N950U1; greatqlteue; qcom
28/9.0.0; 420dpi; 1080x2181; samsung; SM-N960F; crownlte; samsungexynos9810
28/9.0.0; 420dpi; 1080x2200; OnePlus; ONEPLUS A6000; OnePlus6; qcom
28/9.0.0; 420dpi; 1080x2220; samsung; SM-A605GN; a6plte; qcom
28/9.0.0; 420dpi; 1080x2220; samsung; SM-A750FN; a7y18lte; samsungexynos7885
28/9.0.0; 420dpi; 1080x2220; samsung; SM-A920F; a9y18qlte; qcom
28/9.0.0; 420dpi; 1080x2261; OnePlus; ONEPLUS A6013; OnePlus6T; qcom
28/9.0.0; 420dpi; 2094x1080; samsung; SM-A605GN; a6plte; qcom
28/9.0.0; 421dpi; 1080x2033; Xiaomi; POCOPHONE F1; beryllium; qcom
28/9.0.0; 421dpi; 1080x2075; Xiaomi; Redmi Note 6 Pro; tulip; qcom
28/9.0.0; 421dpi; 1080x2159; asus; ASUS_X00QD; ASUS_X00QD; qcom
28/9.0.0; 432dpi; 1080x1920; Xiaomi; Mi A1; tissot_sprout; qcom
28/9.0.0; 432dpi; 1080x1920; samsung; SM-N935F; gracerlte; samsungexynos8890
28/9.0.0; 432dpi; 1080x2032; Xiaomi; POCOPHONE F1; beryllium; qcom
28/9.0.0; 432dpi; 1080x2071; Xiaomi; MI 8 Lite; platina; qcom
28/9.0.0; 440dpi; 1080x2028; Xiaomi; MI 8 Pro; equuleus; qcom
28/9.0.0; 440dpi; 1080x2028; Xiaomi; MI 8 SE; sirius; qcom
28/9.0.0; 440dpi; 1080x2028; Xiaomi; Redmi 5 Plus; vince; qcom
28/9.0.0; 440dpi; 1080x2028; Xiaomi; Redmi Note 5; whyred; qcom
28/9.0.0; 440dpi; 1080x2029; Xiaomi; MI 8 Explorer Edition; ursa; qcom
28/9.0.0; 440dpi; 1080x2029; Xiaomi; MI 8 SE; sirius; qcom
28/9.0.0; 440dpi; 1080x2030; Xiaomi; Mi MIX 2; chiron; qcom
28/9.0.0; 440dpi; 1080x2061; Xiaomi; Redmi 6 Pro; sakura; qcom
28/9.0.0; 440dpi; 1080x2131; Xiaomi; Redmi Note 7; lavender; qcom
28/9.0.0; 440dpi; 1080x2210; Xiaomi; MIX 3; perseus; qcom
28/9.0.0; 454dpi; 1080x1920; Xiaomi; MI 6; sagit; qcom
28/9.0.0; 454dpi; 1080x2024; motorola; moto g(6) plus; evert_nt; qcom
28/9.0.0; 454dpi; 1080x2063; asus; ASUS_A001D; ASUS_A001D_2; qcom
28/9.0.0; 459dpi; 1080x2220; samsung; SM-G950F; dreamlte; samsungexynos8895
28/9.0.0; 460dpi; 1080x1782; Google; Pixel; sailfish; sailfish
28/9.0.0; 460dpi; 1080x1920; Xiaomi; Redmi Note 4; mido; qcom
28/9.0.0; 467dpi; 1080x2080; samsung; SM-A530F; jackpotlte; samsungexynos7885
28/9.0.0; 480dpi; 1080x1776; Sony; H3223; H3223; qcom
28/9.0.0; 480dpi; 1080x1776; Sony; H4233; H4233; qcom
28/9.0.0; 480dpi; 1080x1808; HUAWEI; MHA-L29; HWMHA; hi3660
28/9.0.0; 480dpi; 1080x1920; HMD Global; TA-1025; PLE; qcom
28/9.0.0; 480dpi; 1080x1920; HUAWEI; LON-L29; HWLON; hi3660
28/9.0.0; 480dpi; 1080x1920; Lenovo; Vibe K5 Plus; a6020a46; qcom
28/9.0.0; 480dpi; 1080x1920; OnePlus; ONEPLUS A3003; OnePlus3T; qcom
28/9.0.0; 480dpi; 1080x1920; asus; ASUS_Z01KD; ASUS_Z01KD_2; qcom
28/9.0.0; 480dpi; 1080x1920; samsung; SM-N950F; greatlte; samsungexynos8890
28/9.0.0; 480dpi; 1080x2016; Sony; H8216; H8216; qcom
28/9.0.0; 480dpi; 1080x2016; Sony; H8266; H8266; qcom
28/9.0.0; 480dpi; 1080x2016; motorola; moto g(6) plus; evert; qcom
28/9.0.0; 480dpi; 1080x2016; motorola; moto g(6); ali_n; qcom
28/9.0.0; 480dpi; 1080x2016; motorola; moto g(7); river_n; qcom
28/9.0.0; 480dpi; 1080x2032; HUAWEI; LLD-L31; HWLLD-H; hi6250
28/9.0.0; 480dpi; 1080x2038; HUAWEI; FLA-LX3; HWFLA-H; hi6250
28/9.0.0; 480dpi; 1080x2040; HUAWEI; BLA-L09; HWBLA; kirin970
28/9.0.0; 480dpi; 1080x2049; HUAWEI; HMA-L09; HWHMA; kirin980
28/9.0.0; 480dpi; 1080x2049; HUAWEI; HMA-L29; HWHMA; kirin980
28/9.0.0; 480dpi; 1080x2057; OnePlus; ONEPLUS A6000; OnePlus6; qcom
28/9.0.0; 480dpi; 1080x2060; HUAWEI; ANE-LX2; HWANE; hi6250
28/9.0.0; 480dpi; 1080x2068; asus; ASUS_X01BDA; ASUS_X01BD_1; qcom
28/9.0.0; 480dpi; 1080x2076; samsung; SM-G960W; starqltecs; qcom
28/9.0.0; 480dpi; 1080x2106; Lenovo; Lenovo L78051; zippo; qcom
28/9.0.0; 480dpi; 1080x2116; A-gold; F1; F1; mt6771
28/9.0.0; 480dpi; 1080x2116; A-gold; S3_Pro; S3_Pro; mt6771
28/9.0.0; 480dpi; 1080x2120; motorola; moto z4; foles; qcom
28/9.0.0; 480dpi; 1080x2128; HUAWEI; INE-LX2; HWINE; kirin710
28/9.0.0; 480dpi; 1080x2130; HUAWEI; PAR-LX9; HWPAR; kirin970
28/9.0.0; 480dpi; 1080x2130; HUAWEI; PAR-TL20; HWPAR; kirin970
28/9.0.0; 480dpi; 1080x2137; HUAWEI; JKM-LX3; HWJKM-H; kirin710
28/9.0.0; 480dpi; 1080x2139; HUAWEI; HRY-LX2; HWHRY-H; kirin710
28/9.0.0; 480dpi; 1080x2160; BLU; Vivo XI+; V0310WW; mt6771
28/9.0.0; 480dpi; 1080x2160; HUAWEI; BKL-AL20; HWBKL; kirin970
28/9.0.0; 480dpi; 1080x2160; HUAWEI; BKL-L09; HWBKL; kirin970
28/9.0.0; 480dpi; 1080x2160; HUAWEI; BLA-L09; HWBLA; kirin970
28/9.0.0; 480dpi; 1080x2160; motorola; moto g(6) plus; evert_n; qcom
28/9.0.0; 480dpi; 1080x2175; samsung; SM-A750G; a7y18lte; samsungexynos7885
28/9.0.0; 480dpi; 1080x2175; samsung; SM-G955F; dream2lte; samsungexynos8895
28/9.0.0; 480dpi; 1080x2175; samsung; SM-G9650; star2qltechn; qcom
28/9.0.0; 480dpi; 1080x2180; samsung; SM-A705MN; a70q; qcom
28/9.0.0; 480dpi; 1080x2190; HUAWEI; ANE-LX1; HWANE; hi6250
28/9.0.0; 480dpi; 1080x2190; HUAWEI; COL-L29; HWCOL; kirin970
28/9.0.0; 480dpi; 1080x2220; samsung; SM-A730F; jackpot2lte; samsungexynos7885
28/9.0.0; 480dpi; 1080x2220; samsung; SM-G955F; dream2lte; samsungexynos8895
28/9.0.0; 480dpi; 1080x2220; samsung; SM-G960F; starlte; samsungexynos9810
28/9.0.0; 480dpi; 1080x2220; samsung; SM-G960U1; starqlteue; qcom
28/9.0.0; 480dpi; 1080x2250; Lenovo; Lenovo L78071; jd2019; qcom
28/9.0.0; 480dpi; 1080x2257; samsung; SM-A305GT; a30; exynos7885
28/9.0.0; 480dpi; 1080x2259; HUAWEI; HRY-LX2; HWHRY-H; kirin710
28/9.0.0; 480dpi; 1080x2259; HUAWEI; POT-LX3; HWPOT-H; kirin710
28/9.0.0; 480dpi; 1080x2265; HUAWEI; ELE-L29; HWELE; kirin980
28/9.0.0; 480dpi; 1080x2316; vivo; vivo NEX A; PD1806; qcom
28/9.0.0; 480dpi; 2076x1080; samsung; SM-G9600; starqltechn; qcom
28/9.0.0; 490dpi; 1080x2029; Xiaomi; MI 8; dipper; qcom
28/9.0.0; 490dpi; 1080x2062; Xiaomi; Redmi Note 6 Pro; tulip; qcom
28/9.0.0; 490dpi; 1440x2948; OnePlus; GM1915; OnePlus7ProTMO; qcom
28/9.0.0; 500dpi; 1080x1920; OnePlus; ONEPLUS A5000; OnePlus5; qcom
28/9.0.0; 500dpi; 1080x2010; OnePlus; ONEPLUS A5010; OnePlus5T; qcom
28/9.0.0; 506dpi; 1440x2913; samsung; SM-G955F; dream2lte; samsungexynos8895
28/9.0.0; 508dpi; 1080x2008; motorola; moto g(6) plus; evert_nt; qcom
28/9.0.0; 512dpi; 1440x2806; samsung; SM-G9600; starqltechn; qcom
28/9.0.0; 540dpi; 1080x1758; motorola; moto x4; payton; qcom
28/9.0.0; 540dpi; 1080x1920; Xiaomi; Mi A1; tissot_sprout; qcom
28/9.0.0; 540dpi; 1080x2002; samsung; SM-G970F; beyond0; exynos9820
28/9.0.0; 540dpi; 1080x2006; samsung; SM-G973F; beyond1; exynos9820
28/9.0.0; 540dpi; 1080x2011; asus; ASUS_X017D; ASUS_X017D_1; qcom
28/9.0.0; 540dpi; 1080x2030; Xiaomi; Redmi Note 5; whyred; qcom
28/9.0.0; 540dpi; 1080x2032; HUAWEI; FIG-LX1; HWFIG-H; hi6250
28/9.0.0; 540dpi; 1080x2037; asus; ASUS_A001D; ASUS_A001D_1; qcom
28/9.0.0; 540dpi; 1080x2040; HUAWEI; BLA-L29; HWBLA; kirin970
28/9.0.0; 540dpi; 1080x2052; motorola; moto g(7); river; qcom
28/9.0.0; 540dpi; 1080x2058; samsung; SM-A605GN; a6plte; qcom
